step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
455500,0.00000973,250.52,6.5385,21.2019,4.0915,57627,4618,475
455510,0.00000973,274.28,6.5332,26.0248,3.8764,57732,4533,456
455520,0.00000972,253.08,6.6300,21.5693,3.9554,57647,4616,457
455530,0.00000971,257.40,6.5234,23.2324,3.8816,57907,4398,415
455540,0.00000970,240.04,6.4421,24.6976,3.7926,57785,4455,480
455550,0.00000970,244.57,6.3549,22.0753,3.7939,57219,4897,603
455560,0.00000969,284.48,6.7249,23.1945,4.0983,57314,4864,542
455570,0.00000968,248.23,6.5752,25.8699,3.8091,57695,4597,428
455580,0.00000967,265.90,6.4830,23.0122,3.9130,57741,4476,503
455590,0.00000967,265.47,6.5204,22.9904,3.5154,57377,4796,547
455600,0.00000966,262.13,6.6631,23.0916,3.9823,57738,4493,488
455610,0.00000965,234.92,6.3506,22.9665,3.8346,57798,4406,516
455620,0.00000965,270.14,6.6518,23.0935,3.8271,57254,4883,583
455630,0.00000964,280.42,6.4542,22.7691,3.9769,57256,4918,547
455640,0.00000963,276.72,6.4475,23.0431,3.6664,57652,4582,486
455650,0.00000962,263.32,6.6244,26.0541,3.7868,56870,5133,717
455660,0.00000962,263.99,6.5338,24.0127,4.0344,56913,5140,667
455670,0.00000961,273.78,6.4541,22.2064,3.8503,57284,4863,573
455680,0.00000960,261.38,6.3798,22.3067,4.2562,57378,4823,519
455690,0.00000959,299.62,6.4959,23.0511,3.8591,57614,4643,463
455700,0.00000959,244.89,6.5588,22.0388,3.9110,57609,4612,499
455710,0.00000958,243.82,6.5269,21.8575,3.7843,57739,4537,444
455720,0.00000957,260.35,6.4962,24.5375,3.8334,57836,4407,477
455730,0.00000956,249.83,6.4140,23.7796,3.7726,57670,4584,466
455740,0.00000956,255.82,6.6161,23.9145,3.6696,57344,4808,568
455750,0.00000955,266.07,6.7102,21.5965,3.9041,57417,4795,508
455760,0.00000954,255.94,6.7728,22.9204,4.0907,57581,4626,513
455770,0.00000954,248.67,6.5664,22.0660,3.9364,57169,4931,620
455780,0.00000953,259.18,6.3791,23.2741,3.9291,57569,4659,492
455790,0.00000952,239.20,6.7087,20.0751,3.9502,57737,4518,465
455800,0.00000951,257.12,6.4846,20.6448,3.8113,57903,4361,456
455810,0.00000951,271.13,6.5944,26.7666,3.6950,57303,4865,552
455820,0.00000950,278.57,6.5147,26.7145,3.8828,57668,4582,470
455830,0.00000949,240.68,6.5477,22.3290,3.6691,57491,4651,578
455840,0.00000948,263.16,6.6054,24.8963,3.7537,57656,4533,530
455850,0.00000948,272.45,6.4885,22.5005,3.8376,57588,4631,501
455860,0.00000947,245.09,6.6717,23.8275,3.7796,57276,4828,615
455870,0.00000946,249.73,6.4831,26.8838,4.0218,57842,4472,405
455880,0.00000945,255.55,6.4212,22.8945,3.7753,57106,5009,605
455890,0.00000945,315.97,6.4271,20.7359,3.9605,57520,4646,554
455900,0.00000944,281.30,6.5452,20.4394,3.6185,57595,4640,484
455910,0.00000943,237.47,6.6216,22.1604,3.9627,57039,5082,598
455920,0.00000943,245.51,6.4198,23.7912,3.9161,57432,4682,606
455930,0.00000942,286.37,6.5282,23.4548,3.9658,57878,4439,403
455940,0.00000941,276.41,6.5007,21.8879,4.1163,57327,4820,574
455950,0.00000940,248.94,6.5173,21.4467,3.9197,58040,4293,387
455960,0.00000940,264.49,6.3377,22.5493,3.9076,57236,4964,519
455970,0.00000939,255.42,6.5082,24.6149,3.7715,57796,4490,434
455980,0.00000938,283.26,6.5762,22.5955,3.7646,57668,4553,499
455990,0.00000937,269.65,6.4381,23.4130,4.1525,57318,4781,620
456000,0.00000937,251.11,6.6701,21.2180,3.8842,57478,4690,552
456010,0.00000936,271.06,6.4763,21.5918,3.8980,57466,4690,564
456020,0.00000935,248.92,6.5290,24.5611,4.0077,57286,4853,581
456030,0.00000934,257.46,6.6845,23.6159,3.7367,57075,5045,600
456040,0.00000934,257.99,6.5621,21.3882,3.6556,57466,4736,518
456050,0.00000933,252.10,6.6203,23.2784,4.2709,57411,4733,575
456060,0.00000932,231.74,6.5910,22.8980,4.1802,57712,4552,456
456070,0.00000931,233.49,6.5569,24.8008,3.8489,57560,4620,541
456080,0.00000931,277.14,6.5746,22.4513,3.7435,57356,4868,496
456090,0.00000930,241.60,6.5701,23.3039,3.9844,57252,4911,557
456100,0.00000929,272.17,6.5342,20.6749,3.7764,57198,4926,596
456110,0.00000929,260.58,6.4688,27.1530,4.0989,57728,4559,433
456120,0.00000928,245.43,6.4773,23.4156,4.0418,57353,4793,573
456130,0.00000927,302.68,6.6210,25.4389,3.5704,57426,4785,510
456140,0.00000926,254.01,6.5604,21.8306,3.7485,57901,4385,435
456150,0.00000926,272.81,6.6523,24.3859,3.9082,57774,4497,449
456160,0.00000925,290.77,6.6136,21.4619,3.8655,57461,4746,513
456170,0.00000924,237.39,6.5822,21.1314,3.7528,56875,5180,665
456180,0.00000923,234.60,6.4331,22.8504,3.9828,57018,5083,619
456190,0.00000923,274.23,6.5149,22.4012,3.8285,57543,4663,514
456200,0.00000922,258.57,6.5698,21.6418,3.9970,57486,4721,513
456210,0.00000921,253.06,6.5419,21.3068,3.7758,57815,4375,530
456220,0.00000920,252.15,6.6339,23.7191,3.9580,57154,4973,593
456230,0.00000920,231.78,6.4599,22.5262,3.7483,57628,4596,496
456240,0.00000919,235.56,6.6004,23.6606,3.8303,56982,5060,678
456250,0.00000918,248.64,6.4922,24.6835,3.7315,57011,5080,628
456260,0.00000918,252.57,6.5482,22.3789,4.0389,57649,4571,500
456270,0.00000917,271.18,6.4227,22.6198,3.9845,57220,4882,618
456280,0.00000916,258.92,6.5387,22.4013,3.9590,57764,4503,454
456290,0.00000915,268.37,6.5003,22.8106,3.7848,57636,4587,497
456300,0.00000915,275.32,6.6241,22.8457,3.7620,57594,4641,484
456310,0.00000914,271.40,6.4178,22.9736,3.7147,57828,4422,470
456320,0.00000913,287.02,6.7011,23.8289,3.9006,57533,4726,460
456330,0.00000912,281.16,6.6325,23.3497,4.0643,57844,4431,445
456340,0.00000912,262.47,6.6658,24.1656,3.8808,57065,5073,582
456350,0.00000911,281.77,6.5147,27.0772,4.0900,57678,4578,464
456360,0.00000910,254.31,6.4444,21.8786,3.4499,57854,4445,421
456370,0.00000909,244.99,6.6996,22.0423,3.7046,57617,4615,487
456380,0.00000909,288.67,6.7378,24.6358,3.9484,57799,4440,482
456390,0.00000908,246.31,6.6523,21.7466,3.9038,57771,4463,486
456400,0.00000907,273.76,6.4828,24.4947,3.9537,57613,4612,495
456410,0.00000907,267.42,6.5128,25.6505,4.0726,57581,4629,510
456420,0.00000906,247.14,6.6073,23.0168,3.9918,57427,4778,515
456430,0.00000905,265.75,6.4452,25.0262,3.9368,57946,4377,397
456440,0.00000904,239.32,6.6244,22.3735,3.8176,57691,4560,469
456450,0.00000904,265.04,6.5349,23.6781,3.9561,57929,4341,451
456460,0.00000903,272.70,6.5827,22.9983,4.0818,57886,4426,408
456470,0.00000902,235.91,6.5368,25.0567,3.7959,57207,4871,642
456480,0.00000901,278.76,6.3857,23.6378,3.9859,57709,4537,474
456490,0.00000901,265.15,6.5857,25.1937,4.0973,57230,4984,507
456500,0.00000900,230.69,6.6068,25.5366,3.9187,57445,4730,545
456510,0.00000899,232.50,6.5268,22.9368,4.0028,56950,5149,621
456520,0.00000898,238.14,6.7943,30.7556,3.8363,56983,5103,634
456530,0.00000898,250.11,6.7831,23.8525,3.9658,57059,5023,637
456540,0.00000897,242.18,6.5805,23.3170,3.8409,57561,4681,478
456550,0.00000896,305.53,6.6231,24.7091,3.8502,57874,4444,402
456560,0.00000895,266.95,6.5431,23.1605,3.9631,57531,4673,516
456570,0.00000895,240.13,6.6831,20.6152,3.9709,57638,4603,479
456580,0.00000894,237.08,6.5710,25.1123,3.6986,57991,4346,384
456590,0.00000893,258.95,6.6352,21.7858,3.9182,57087,5034,599
456600,0.00000893,260.40,6.6125,23.4830,4.0025,57453,4742,524
456610,0.00000892,286.31,6.6326,22.0895,3.9575,57200,4906,614
456620,0.00000891,262.67,6.5778,25.7170,3.7862,57568,4623,529
456630,0.00000890,257.75,6.5948,26.1436,3.8446,56843,5212,665
456640,0.00000890,271.37,6.6132,25.5672,3.9280,57463,4759,499
456650,0.00000889,288.82,6.7004,21.4549,3.8561,57513,4688,519
456660,0.00000888,254.00,6.4682,23.8738,3.7589,57590,4648,481
456670,0.00000887,270.81,6.6556,27.1246,3.8449,56925,5149,646
456680,0.00000887,263.29,6.6591,21.3528,3.5874,57648,4604,468
456690,0.00000886,260.72,6.4978,22.3549,3.9456,57296,4832,591
456700,0.00000885,265.43,6.4159,23.2061,3.7407,57402,4733,585
456710,0.00000884,269.64,6.3756,25.5117,3.8825,57483,4726,510
456720,0.00000884,259.73,6.6675,24.8137,3.8806,57847,4391,482
456730,0.00000883,249.55,6.6201,27.7066,3.5947,57600,4683,437
456740,0.00000882,267.76,6.5620,22.0355,3.7807,57088,5071,562
456750,0.00000882,243.54,6.6202,22.3766,3.7556,57635,4633,452
456760,0.00000881,279.46,6.4367,21.7655,3.9190,57266,4826,628
456770,0.00000880,256.06,6.4271,22.5558,3.8958,57866,4384,470
456780,0.00000879,264.53,6.4247,21.4228,3.8642,57494,4663,562
456790,0.00000879,295.17,6.5918,22.5796,3.7569,57737,4558,425
456800,0.00000878,297.96,6.5396,20.8208,3.7169,57344,4816,561
456810,0.00000877,266.11,6.6251,23.5966,3.8272,57403,4740,577
456820,0.00000876,262.55,6.8145,24.0105,4.0428,57702,4528,491
456830,0.00000876,234.76,6.5736,22.0040,4.0781,57338,4786,597
456840,0.00000875,249.54,6.4291,20.3076,3.9726,57537,4698,486
456850,0.00000874,238.74,6.6737,27.1872,3.9073,57762,4514,444
456860,0.00000873,300.06,6.5612,25.7337,3.9172,57505,4694,521
456870,0.00000873,261.70,6.5841,23.3852,3.6684,57692,4514,514
456880,0.00000872,249.39,6.6602,21.3120,4.0351,57566,4662,492
456890,0.00000871,240.89,6.6375,21.4624,3.8839,57522,4635,563
456900,0.00000871,274.37,6.6919,22.3516,3.6973,57733,4572,414
456910,0.00000870,257.42,6.4096,24.6187,4.0307,57508,4662,550
456920,0.00000869,261.81,6.4798,21.9138,3.7738,57421,4714,584
456930,0.00000868,248.83,6.5510,23.6972,3.9253,57139,4988,594
456940,0.00000868,283.68,6.6392,27.1355,3.7039,57686,4535,499
456950,0.00000867,240.60,6.4636,24.6750,3.9253,57434,4731,555
456960,0.00000866,256.09,6.6651,23.0535,3.7378,57101,4993,626
456970,0.00000865,240.99,6.4505,22.7288,3.7504,57532,4680,509
456980,0.00000865,250.73,6.5909,22.2898,3.9215,57406,4737,577
456990,0.00000864,255.53,6.6654,22.0389,3.7970,57358,4824,538
457000,0.00000863,144.81,6.5600,24.7795,3.9133,57792,4499,430
457010,0.00000862,209.12,6.4986,26.8005,3.8353,58016,4272,432
457020,0.00000862,235.60,6.5642,22.6190,3.7393,57831,4458,432
457030,0.00000861,274.75,6.5520,26.0038,3.8758,57692,4546,482
457040,0.00000860,257.16,6.4935,22.0991,3.9869,57679,4509,533
457050,0.00000859,247.30,6.4566,23.2750,3.8745,57635,4606,479
457060,0.00000859,243.22,6.4448,21.5664,3.7001,57804,4468,448
457070,0.00000858,254.58,6.4521,23.2797,3.8670,57385,4791,544
457080,0.00000857,277.91,6.6700,24.2972,3.8878,57391,4769,560
457090,0.00000857,269.26,6.5562,24.0287,3.8439,57294,4858,569
457100,0.00000856,267.68,6.5952,21.9234,4.1248,57583,4649,488
457110,0.00000855,267.49,6.5711,22.7346,3.9777,56820,5258,642
457120,0.00000854,251.47,6.4982,20.0136,3.7616,57758,4550,411
457130,0.00000854,248.87,6.4928,24.6325,3.9042,57513,4688,519
457140,0.00000853,270.35,6.6072,22.9362,3.6831,58129,4193,398
457150,0.00000852,267.20,6.7374,22.5418,3.6310,57566,4636,518
457160,0.00000851,267.67,6.3380,21.8319,4.1677,57540,4668,513
457170,0.00000851,254.32,6.6415,25.2375,4.1347,57552,4690,478
457180,0.00000850,237.44,6.4779,23.4532,3.8858,57254,4915,550
457190,0.00000849,250.60,6.4830,23.7422,3.8807,57381,4824,515
457200,0.00000848,239.09,6.4396,20.1345,3.9441,57679,4550,491
457210,0.00000848,241.92,6.5751,24.5061,3.5938,57334,4904,482
457220,0.00000847,242.83,6.5837,22.4196,3.9681,57384,4790,546
457230,0.00000846,255.00,6.6563,22.8016,3.8824,57509,4610,601
457240,0.00000846,266.48,6.4359,22.6738,3.8059,58074,4261,385
457250,0.00000845,260.81,6.6035,26.6965,3.9406,57676,4564,480
457260,0.00000844,257.38,6.5481,23.4178,3.7378,57805,4463,452
457270,0.00000843,255.36,6.5890,23.1065,3.8214,57387,4798,535
457280,0.00000843,248.72,6.5144,28.5324,3.9011,57164,4924,632
457290,0.00000842,268.46,6.5808,22.4486,3.5638,56981,5127,612
457300,0.00000841,253.06,6.6267,22.9649,3.9225,57375,4829,515
457310,0.00000840,234.92,6.5137,25.7614,3.9406,57075,5048,597
457320,0.00000840,237.85,6.5120,22.6596,4.0921,57327,4864,529
457330,0.00000839,301.99,6.7827,23.1546,3.9004,57848,4478,394
457340,0.00000838,247.05,6.3651,21.3988,3.9895,57528,4662,530
457350,0.00000837,253.04,6.5288,22.2621,3.9262,57121,4958,641
457360,0.00000837,231.45,6.5440,23.3524,3.9903,57261,4878,581
457370,0.00000836,260.13,6.6361,21.7007,3.9698,57183,4984,553
457380,0.00000835,281.84,6.5239,21.7054,3.7965,57428,4781,512
457390,0.00000835,249.04,6.6770,23.8066,3.5633,58210,4132,378
457400,0.00000834,222.54,6.4888,23.0859,3.9924,57388,4824,507
457410,0.00000833,241.61,6.4254,20.9625,3.8420,57315,4833,572
457420,0.00000832,286.76,6.6776,24.0627,3.8627,57802,4447,471
457430,0.00000832,240.22,6.4664,24.6932,3.8929,57522,4711,487
457440,0.00000831,279.27,6.6938,22.8894,4.0327,57344,4826,551
457450,0.00000830,274.44,6.6188,22.7924,3.6671,57437,4777,506
457460,0.00000829,257.94,6.6270,25.2640,3.9903,58322,4048,351
457470,0.00000829,288.20,6.5925,21.9218,3.8249,57694,4559,466
457480,0.00000828,283.27,6.5323,23.0362,3.9865,57311,4872,538
457490,0.00000827,259.83,6.7118,21.6544,3.8371,57266,4900,553
457500,0.00000826,286.98,6.4713,21.8906,4.0535,57012,5084,624
457510,0.00000826,276.17,6.5256,21.1657,3.7947,57519,4732,469
457520,0.00000825,246.16,6.5218,21.9849,3.9960,57108,4987,625
457530,0.00000824,269.64,6.4594,22.0024,3.9537,57412,4758,550
457540,0.00000823,259.82,6.7656,23.1617,3.7913,57162,4988,570
457550,0.00000823,266.39,6.6150,21.3882,3.8927,57272,4868,580
457560,0.00000822,232.52,6.5991,22.4993,3.9438,57608,4615,497
457570,0.00000821,249.03,6.4344,25.8739,3.8153,57331,4798,591
457580,0.00000821,257.95,6.4507,21.7126,3.7566,57342,4793,585
457590,0.00000820,265.29,6.5442,22.4612,3.8092,57577,4605,537
457600,0.00000819,276.09,6.5065,23.3884,3.8247,57761,4533,426
457610,0.00000818,256.85,6.6579,23.9705,3.7961,57790,4535,395
457620,0.00000818,263.84,6.6515,20.5193,3.8463,57130,5040,550
457630,0.00000817,257.87,6.3778,23.5831,3.8391,57750,4505,465
457640,0.00000816,257.16,6.6003,23.1044,3.9487,57315,4842,563
457650,0.00000815,276.31,6.6626,24.2509,4.0134,57819,4515,386
457660,0.00000815,244.18,6.6418,22.9192,4.0335,57077,5032,610
457670,0.00000814,253.73,6.4997,26.4789,3.8502,57217,4972,531
457680,0.00000813,244.80,6.6434,25.1226,4.0997,57192,4950,578
457690,0.00000812,280.48,6.5542,27.7357,3.8372,57616,4635,469
457700,0.00000812,286.24,6.5760,22.9357,3.9404,57661,4578,481
457710,0.00000811,287.54,6.6685,22.0237,3.8756,57371,4859,490
457720,0.00000810,254.59,6.4242,21.1967,3.6912,57660,4583,477
457730,0.00000810,267.26,6.5689,24.1095,3.8297,57889,4362,470
457740,0.00000809,280.35,6.4775,21.0623,3.9343,57293,4859,567
457750,0.00000808,304.35,6.4768,20.0487,3.7001,57687,4534,498
457760,0.00000807,234.38,6.5516,21.7689,3.9510,57598,4603,519
457770,0.00000807,276.86,6.5383,21.8953,3.8581,57991,4266,463
457780,0.00000806,264.23,6.6402,19.6395,3.8057,57505,4662,552
457790,0.00000805,219.53,6.7348,21.7318,3.8723,56919,5147,654
457800,0.00000804,251.36,6.6002,24.7517,3.8478,57494,4725,501
457810,0.00000804,260.67,6.5186,23.8415,4.2460,57234,4912,575
457820,0.00000803,288.98,6.6123,22.6413,3.9081,57448,4773,499
457830,0.00000802,268.60,6.6374,21.8278,3.8554,57324,4829,567
457840,0.00000801,259.01,6.5199,23.5731,3.6834,57060,5027,633
457850,0.00000801,235.96,6.4152,22.7561,3.9876,57470,4684,566
457860,0.00000800,266.95,6.7444,24.2251,3.6611,57806,4462,453
457870,0.00000799,291.72,6.3580,22.8374,4.1215,57733,4534,453
457880,0.00000799,236.61,6.7327,24.4915,3.6698,57806,4492,422
457890,0.00000798,258.55,6.5866,22.1481,3.8944,57444,4740,536
457900,0.00000797,258.67,6.5172,22.4267,3.8699,57149,5008,563
457910,0.00000796,262.23,6.6525,20.9473,3.8322,57328,4845,547
457920,0.00000796,231.02,6.6829,21.8723,3.9411,57596,4659,465
457930,0.00000795,275.55,6.5039,22.6839,3.8466,57533,4730,456
457940,0.00000794,249.18,6.5825,25.0765,3.8967,57327,4845,548
457950,0.00000793,256.89,6.3991,24.5600,3.8508,57186,5009,525
457960,0.00000793,241.90,6.4183,21.5685,3.9465,56997,5097,626
457970,0.00000792,274.70,6.5211,23.0334,3.8064,57631,4634,455
457980,0.00000791,229.39,6.4942,22.8423,3.9144,57578,4604,538
457990,0.00000790,230.48,6.6306,20.8601,3.7964,57461,4749,510
458000,0.00000790,224.76,6.4240,20.5126,4.0555,57259,4932,529
458010,0.00000789,261.26,6.5826,22.0082,3.9310,57491,4763,467
458020,0.00000788,260.15,6.4173,24.0774,4.0329,57432,4759,529
458030,0.00000787,254.84,6.5516,21.5111,3.8772,57402,4772,546
458040,0.00000787,306.46,6.5294,22.6184,3.8716,57755,4539,426
458050,0.00000786,232.65,6.6458,20.9462,3.7624,57605,4599,516
458060,0.00000785,305.43,6.3604,22.3268,4.0116,57767,4536,417
458070,0.00000785,232.32,6.5185,22.2233,3.8400,57819,4452,449
458080,0.00000784,285.01,6.5925,21.3979,3.7931,57727,4509,484
458090,0.00000783,280.58,6.6255,23.1525,3.9451,57730,4576,413
458100,0.00000782,230.23,6.6324,23.3045,3.7545,57536,4692,491
458110,0.00000782,229.87,6.5579,24.3321,3.7838,57017,5074,629
458120,0.00000781,248.60,6.5745,23.6810,3.8539,57131,5007,581
458130,0.00000780,260.24,6.6735,23.6326,3.8597,57360,4848,513
458140,0.00000779,271.38,6.4550,23.1608,4.0849,57491,4744,486
458150,0.00000779,263.66,6.7071,26.5174,4.0766,56988,5074,658
458160,0.00000778,261.64,6.4245,23.0661,3.9006,57720,4508,492
458170,0.00000777,249.20,6.4797,21.6465,3.8219,57326,4879,515
458180,0.00000776,266.91,6.4089,26.9785,3.7737,57358,4801,561
458190,0.00000776,249.68,6.5604,22.3748,3.8179,56983,5062,675
458200,0.00000775,254.47,6.7581,23.2956,3.8205,57484,4679,557
458210,0.00000774,263.79,6.5586,21.6550,3.7773,57218,4905,597
458220,0.00000774,234.32,6.6598,22.6600,4.0298,56548,5449,723
458230,0.00000773,290.68,6.6073,24.8455,3.7150,57608,4580,533
458240,0.00000772,258.94,6.3603,27.5205,3.8860,57746,4540,434
458250,0.00000771,267.66,6.4451,23.6494,3.8499,57034,5046,639
458260,0.00000771,258.35,6.6414,23.0052,3.9126,57754,4515,451
458270,0.00000770,239.57,6.4541,19.9227,3.9843,57195,4921,604
458280,0.00000769,267.40,6.4022,26.4881,3.9039,57304,4876,540
458290,0.00000768,281.99,6.5677,22.4971,3.6800,57365,4828,526
458300,0.00000768,239.18,6.5632,22.7708,3.9422,57100,5060,560
458310,0.00000767,234.67,6.8000,22.6086,4.0374,56909,5145,666
458320,0.00000766,274.71,6.6212,21.5328,4.1142,57277,4834,609
458330,0.00000765,250.87,6.5916,22.8829,3.7283,57124,5013,583
458340,0.00000765,257.35,6.5393,25.5483,3.7985,57195,4960,566
458350,0.00000764,258.14,6.6791,22.7962,3.9027,57070,5085,565
458360,0.00000763,264.30,6.6236,22.7987,3.8498,56775,5229,716
458370,0.00000763,270.60,6.5612,22.9899,3.7988,57372,4792,556
458380,0.00000762,252.26,6.6449,20.8319,4.0394,57773,4491,456
458390,0.00000761,271.84,6.5004,23.8546,3.9012,57677,4564,479
458400,0.00000760,215.56,6.5618,22.1474,3.9784,57522,4718,480
458410,0.00000760,241.45,6.5414,22.3559,3.8322,56992,5071,657
458420,0.00000759,296.71,6.7484,21.2586,3.7402,57580,4653,486
458430,0.00000758,249.94,6.5270,21.8083,4.0216,57599,4627,494
458440,0.00000757,260.12,6.6268,21.0476,3.7005,57223,4925,572
458450,0.00000757,265.26,6.5559,21.7150,3.7881,57384,4763,574
458460,0.00000756,289.30,6.6716,19.7318,3.8525,57553,4631,536
458470,0.00000755,259.43,6.2809,22.3896,4.0291,56999,5086,635
458480,0.00000754,221.58,6.6598,23.0918,3.9002,57489,4709,522
458490,0.00000754,282.78,6.7756,20.2662,3.8623,57682,4549,490
458500,0.00000753,248.40,6.7617,20.7887,3.7098,57587,4655,478
458510,0.00000752,277.24,6.5380,22.9168,3.8369,57736,4490,493
458520,0.00000751,244.80,6.5088,22.0031,3.7386,57417,4791,512
458530,0.00000751,279.71,6.6509,26.0476,4.1739,57771,4504,445
458540,0.00000750,283.31,6.5512,22.3850,3.9603,57100,5022,598
458550,0.00000749,277.60,6.6793,22.1355,3.6446,57642,4563,515
458560,0.00000749,224.72,6.5619,22.3561,3.8719,57744,4535,441
458570,0.00000748,253.83,6.7223,21.7702,3.8283,57685,4522,513
458580,0.00000747,284.69,6.4696,23.5519,3.8863,57716,4508,495
458590,0.00000746,257.99,6.4260,21.5039,4.1815,58142,4151,427
458600,0.00000746,229.17,6.5458,21.6365,3.9228,56963,5130,627
458610,0.00000745,261.64,6.5054,22.6121,3.9024,56796,5216,708
458620,0.00000744,252.89,6.6475,22.1280,3.9124,57677,4603,440
458630,0.00000743,248.29,6.5910,21.7558,3.9297,57006,5082,633
458640,0.00000743,229.92,6.4098,21.5528,4.1143,57445,4720,555
458650,0.00000742,270.26,6.6875,21.9184,3.9314,57473,4712,535
458660,0.00000741,264.20,6.5791,23.9340,4.0311,57911,4348,462
458670,0.00000740,239.01,6.5258,25.7974,4.0078,57333,4847,540
458680,0.00000740,314.03,6.6875,23.7330,4.0227,57249,4862,610
458690,0.00000739,268.04,6.4359,23.8303,3.8979,57813,4473,434
458700,0.00000738,257.29,6.5458,23.6993,3.9202,57351,4829,540
458710,0.00000738,278.41,6.4721,22.4542,3.8594,57680,4566,474
458720,0.00000737,248.90,6.5198,24.2722,3.8522,57412,4801,507
458730,0.00000736,258.52,6.6307,23.6245,3.5700,57286,4880,554
458740,0.00000735,275.29,6.5719,20.9781,4.1775,57822,4466,433
458750,0.00000735,278.13,6.4218,22.6754,3.8633,57640,4599,481
458760,0.00000734,250.13,6.6159,22.5777,4.1243,57170,4929,620
458770,0.00000733,275.76,6.7737,21.0247,3.9365,57618,4572,530
458780,0.00000732,296.82,6.6453,23.5612,3.7972,57636,4575,510
458790,0.00000732,242.63,6.4880,27.8205,3.9591,57411,4704,605
458800,0.00000731,255.74,6.7216,22.8841,3.8148,57632,4657,431
458810,0.00000730,242.31,6.6805,21.6152,3.7845,57249,4868,603
458820,0.00000729,255.42,6.7195,20.5030,4.0077,57082,5062,575
458830,0.00000729,288.54,6.7242,23.0012,4.0104,57882,4456,382
458840,0.00000728,271.32,6.4002,20.9888,3.7149,57395,4798,527
458850,0.00000727,229.31,6.7585,21.8604,3.7822,57216,4970,533
458860,0.00000727,302.21,6.5716,20.1302,3.9238,57776,4513,431
458870,0.00000726,269.45,6.5069,26.4062,4.0115,57794,4462,464
458880,0.00000725,233.45,6.6099,24.3151,4.0061,57414,4767,539
458890,0.00000724,236.45,6.5366,26.1973,3.9110,57382,4808,530
458900,0.00000724,268.12,6.5441,26.1952,3.8770,57464,4755,501
458910,0.00000723,275.53,6.4475,21.0066,3.6398,57485,4686,550
458920,0.00000722,248.37,6.6016,23.4827,4.0022,57518,4679,523
458930,0.00000721,270.13,6.5478,22.7651,3.9107,57484,4726,511
458940,0.00000721,260.98,6.6293,22.5044,3.9359,57266,4899,555
458950,0.00000720,273.75,6.5438,23.7355,4.0474,57730,4544,445
458960,0.00000719,233.56,6.4599,22.0332,4.0642,57399,4763,558
458970,0.00000718,263.53,6.5664,25.8834,3.7860,57059,5059,602
458980,0.00000718,250.86,6.6380,22.8573,3.8244,57162,4968,590
458990,0.00000717,283.63,6.4691,24.0855,3.8218,57395,4804,521
459000,0.00000716,285.02,6.6968,24.2818,3.9800,57549,4669,501
459010,0.00000715,258.63,6.5276,24.5981,3.8559,57786,4476,459
459020,0.00000715,258.34,6.5231,21.8636,3.8046,57116,5006,598
459030,0.00000714,258.23,6.5612,23.1186,3.7989,56898,5182,640
459040,0.00000713,268.35,6.4862,22.3293,4.1149,57123,4969,628
459050,0.00000713,277.13,6.4100,24.0980,3.8974,57644,4636,441
459060,0.00000712,235.94,6.4854,29.4328,3.9667,57205,4889,627
459070,0.00000711,264.20,6.5730,20.8592,3.8774,57900,4425,395
459080,0.00000710,301.65,6.6951,21.8782,3.8598,57633,4583,504
459090,0.00000710,244.49,6.7360,22.8223,3.8895,57404,4791,525
459100,0.00000709,267.74,6.3986,21.3469,3.8790,57364,4801,556
459110,0.00000708,256.48,6.5990,22.3104,4.1049,57668,4595,457
459120,0.00000707,291.09,6.4863,22.8929,4.1468,57073,5084,564
459130,0.00000707,295.76,6.4126,25.2659,3.9040,57748,4493,479
459140,0.00000706,219.35,6.5510,24.5969,3.8771,57820,4456,443
459150,0.00000705,243.12,6.6073,21.6610,3.6646,57401,4805,514
459160,0.00000704,227.89,6.6899,22.7540,3.7611,57172,4889,660
459170,0.00000704,285.72,6.4871,25.6288,3.9639,57696,4497,527
459180,0.00000703,261.11,6.4093,22.7944,3.7460,57411,4756,552
459190,0.00000702,246.95,6.5293,23.2647,4.0654,57437,4755,528
459200,0.00000702,249.59,6.5627,23.6933,3.8490,58080,4197,444
459210,0.00000701,268.45,6.6532,23.8741,3.7307,57206,4930,584
459220,0.00000700,265.28,6.5757,21.1388,3.7584,57333,4842,545
459230,0.00000699,255.37,6.7551,21.6770,3.8889,56918,5108,694
459240,0.00000699,279.66,6.5041,23.6815,3.7824,58050,4289,381
459250,0.00000698,260.62,6.6882,22.3631,3.9375,56799,5238,684
459260,0.00000697,272.81,6.4509,24.1860,3.9517,57328,4834,558
459270,0.00000696,279.25,6.4977,25.2933,3.8860,57901,4398,421
459280,0.00000696,263.67,6.5136,24.0646,3.8049,57135,4886,699
459290,0.00000695,260.46,6.4931,23.7674,3.9891,57724,4476,520
459300,0.00000694,249.45,6.5742,21.4613,3.8399,57705,4534,482
459310,0.00000693,248.09,6.6292,22.6973,3.9892,57138,5051,530
459320,0.00000693,248.72,6.6640,23.5071,4.0110,57454,4774,492
459330,0.00000692,272.24,6.6378,21.3667,3.7123,57567,4685,467
459340,0.00000691,235.81,6.6970,23.5911,3.8598,56790,5264,667
459350,0.00000691,265.62,6.5672,24.6350,3.7131,57626,4633,461
459360,0.00000690,259.02,6.5531,21.4985,3.9935,57647,4568,506
