step,lr,total_its,embed_norm,grad_bb,grad_pfc
354560,0.00027067,487.47,51.5308,13.1855,3.7886
354570,0.00027065,478.76,51.9431,12.3020,3.7498
354580,0.00027062,478.31,50.6855,14.9800,3.6487
354590,0.00027060,479.45,51.8771,12.5484,3.6456
354600,0.00027058,480.21,52.3225,12.7319,3.8009
354610,0.00027055,484.42,51.9799,12.6252,3.6381
354620,0.00027053,488.56,51.6703,13.7606,3.7715
354630,0.00027051,482.93,55.7325,13.3433,3.6426
354640,0.00027048,495.83,53.3377,13.1947,3.8680
354650,0.00027046,485.57,53.7490,13.3658,3.6091
354660,0.00027043,470.14,51.1225,13.6559,3.6573
354670,0.00027041,487.94,52.5866,14.2061,3.5369
354680,0.00027039,485.23,52.3651,12.9500,3.8109
354690,0.00027036,477.15,52.2345,12.4645,3.5429
354700,0.00027034,492.10,50.9295,12.9355,3.7779
354710,0.00027032,479.09,51.2327,12.8027,3.7745
354720,0.00027029,469.58,51.7238,13.4045,3.4326
354730,0.00027027,495.60,54.2381,12.9298,3.7944
354740,0.00027024,484.43,50.9776,13.7424,3.6258
354750,0.00027022,479.25,52.3306,12.9051,3.7113
354760,0.00027020,485.86,49.7375,13.1243,3.6294
354770,0.00027017,470.72,50.9603,14.6079,3.6758
354780,0.00027015,481.47,52.5157,12.7659,3.6685
354790,0.00027013,484.31,50.1990,13.8150,3.8850
354800,0.00027010,475.61,51.2465,13.9359,4.0033
354810,0.00027008,469.59,51.4569,13.5142,3.5877
354820,0.00027005,465.16,52.0021,12.7847,3.6832
354830,0.00027003,491.67,52.0671,13.4498,3.8557
354840,0.00027001,479.78,51.9370,12.6726,3.6877
354850,0.00026998,474.66,51.6882,13.0483,3.6186
354860,0.00026996,484.07,51.0789,12.9564,3.7355
354870,0.00026994,481.34,53.3255,12.7423,3.7002
354880,0.00026991,483.61,51.9572,13.0677,3.5533
354890,0.00026989,483.89,53.8816,13.2255,3.6920
354900,0.00026987,473.91,51.8403,13.4659,3.7769
354910,0.00026984,471.14,52.2807,12.7785,3.8238
354920,0.00026982,489.57,51.5323,13.0365,3.7540
354930,0.00026979,463.08,50.5272,12.4602,3.7836
354940,0.00026977,475.52,52.4331,13.6650,3.8336
354950,0.00026975,472.95,53.8469,13.2670,3.7692
354960,0.00026972,497.17,54.6288,12.7199,3.9662
354970,0.00026970,482.39,52.6479,12.7782,3.7188
354980,0.00026968,492.79,51.6751,14.7536,3.6922
354990,0.00026965,479.31,50.7279,12.8952,3.8036
355000,0.00026963,483.58,52.5338,12.6252,4.1559
355010,0.00026960,487.39,52.0839,12.3543,3.9102
355020,0.00026958,480.32,52.3819,14.1092,3.8596
355030,0.00026956,485.92,52.5273,12.8704,3.7407
355040,0.00026953,478.67,50.4358,13.6830,3.7348
355050,0.00026951,487.04,50.5258,13.1761,3.5430
355060,0.00026949,483.65,51.6636,13.2267,3.7614
355070,0.00026946,466.23,50.8702,12.6090,3.5621
355080,0.00026944,495.54,52.8099,13.4900,3.8267
355090,0.00026941,484.34,51.0155,13.5077,3.8642
355100,0.00026939,479.48,52.4376,12.6594,3.7289
355110,0.00026937,491.45,52.4989,13.3535,3.6063
355120,0.00026934,479.12,51.2943,12.6704,3.9806
355130,0.00026932,478.33,52.4141,13.4218,3.7224
355140,0.00026930,487.83,51.4849,13.4275,3.6093
355150,0.00026927,476.34,53.3857,15.0731,3.8907
355160,0.00026925,483.15,52.9964,14.3456,3.4736
355170,0.00026923,482.29,52.2720,12.9541,3.7024
355180,0.00026920,482.24,50.2852,13.0869,3.6084
355190,0.00026918,479.47,50.7192,13.1063,3.7132
355200,0.00026915,482.51,52.3483,13.2892,3.9305
355210,0.00026913,490.71,52.1246,12.7481,3.7212
355220,0.00026911,477.55,51.9656,12.3906,3.7356
355230,0.00026908,488.03,51.9304,12.9874,3.5567
355240,0.00026906,481.13,53.2075,12.7313,3.7686
355250,0.00026904,493.77,51.1167,13.5193,3.9628
355260,0.00026901,480.94,52.2478,13.2862,3.6091
355270,0.00026899,483.56,53.6928,12.4469,3.5444
355280,0.00026896,462.78,51.7287,12.2388,3.8230
355290,0.00026894,482.18,51.9133,12.9427,3.9061
355300,0.00026892,484.74,52.3938,14.0414,3.7655
355310,0.00026889,481.18,51.3989,14.0159,3.7015
355320,0.00026887,491.82,50.4610,12.9965,3.6417
355330,0.00026885,479.38,53.1470,13.1733,3.7398
355340,0.00026882,488.60,50.2086,13.5341,3.5440
355350,0.00026880,477.64,52.5351,13.7231,3.8570
355360,0.00026877,477.16,51.3463,12.7946,3.6533
355370,0.00026875,487.11,51.3906,12.4324,3.6314
355380,0.00026873,485.27,52.1020,12.8313,3.5754
355390,0.00026870,473.30,52.9680,13.7916,3.7770
355400,0.00026868,473.20,51.7189,13.6815,3.9205
355410,0.00026866,487.24,52.4144,13.6540,3.5789
355420,0.00026863,487.51,51.0205,13.2840,3.5840
355430,0.00026861,465.45,50.3236,13.1394,3.8155
355440,0.00026859,466.74,53.9758,12.8591,3.7893
355450,0.00026856,483.19,51.6961,12.8550,3.7098
355460,0.00026854,496.42,51.5346,13.7765,3.4877
355470,0.00026851,474.92,52.8174,13.7139,3.8394
355480,0.00026849,479.88,51.8310,13.0727,3.6978
355490,0.00026847,478.28,52.0673,12.3044,3.6511
355500,0.00026844,478.19,51.9074,13.8842,3.6359
355510,0.00026842,486.54,51.2181,14.1192,3.7425
355520,0.00026840,475.21,52.1142,12.7227,3.9715
355530,0.00026837,480.84,50.9511,12.9207,3.7475
355540,0.00026835,489.81,52.5007,13.4357,3.7042
355550,0.00026832,487.95,51.6222,13.2160,3.8480
355560,0.00026830,465.17,52.3646,13.6892,3.7761
355570,0.00026828,479.23,50.5733,14.7160,3.7534
355580,0.00026825,470.25,50.7525,14.1866,3.6603
355590,0.00026823,476.08,51.6334,12.3674,3.7905
355600,0.00026821,485.46,52.9523,13.0846,3.6564
355610,0.00026818,481.32,50.3361,13.7948,3.8480
355620,0.00026816,468.10,51.5332,13.2101,3.6368
355630,0.00026813,479.82,51.7087,12.9216,3.6667
355640,0.00026811,481.48,51.9166,13.7486,3.7629
355650,0.00026809,496.33,50.8773,12.9754,3.8961
355660,0.00026806,464.39,52.7727,14.2026,3.7498
355670,0.00026804,467.26,52.6401,12.4571,3.6722
355680,0.00026802,478.77,52.8269,11.7622,3.4568
355690,0.00026799,484.34,51.5005,13.2090,3.6062
355700,0.00026797,463.08,52.0738,12.8495,3.4834
355710,0.00026795,482.06,52.3444,14.1906,3.9149
355720,0.00026792,478.60,51.1437,13.2140,3.7921
355730,0.00026790,483.79,52.0477,14.3806,3.7445
355740,0.00026787,482.22,51.2836,13.2896,3.6701
355750,0.00026785,494.99,50.0442,13.8407,3.7833
355760,0.00026783,490.61,52.7849,14.2909,3.8020
355770,0.00026780,478.51,52.7777,12.3839,3.6327
355780,0.00026778,477.83,51.0660,13.4975,3.9203
355790,0.00026776,485.82,49.9824,12.5761,3.7541
355800,0.00026773,485.67,51.8266,13.4957,3.8092
355810,0.00026771,479.00,52.4584,12.5634,3.6598
355820,0.00026768,490.00,52.2497,13.7007,3.8074
355830,0.00026766,491.15,51.4701,12.9125,3.8358
355840,0.00026764,485.18,51.0452,12.9880,3.7679
355850,0.00026761,477.07,51.8009,13.8923,3.7080
355860,0.00026759,488.33,53.4979,13.2777,3.8779
355870,0.00026757,489.62,51.5466,12.8472,3.6060
355880,0.00026754,489.13,52.2836,13.4303,3.8474
355890,0.00026752,485.61,51.1454,12.4158,3.7604
355900,0.00026749,467.13,51.9904,13.0618,3.9419
355910,0.00026747,488.30,52.2288,12.7700,4.0784
355920,0.00026745,482.56,50.9518,12.8490,3.6287
355930,0.00026742,481.67,52.4996,13.4637,3.6186
355940,0.00026740,497.37,53.1493,13.4471,4.0846
355950,0.00026738,489.51,53.2433,12.8821,3.8335
355960,0.00026735,474.09,52.2978,12.4959,3.4748
355970,0.00026733,477.01,51.1642,12.6895,3.8260
355980,0.00026731,483.44,51.4750,12.4776,3.3898
355990,0.00026728,484.07,52.9844,12.1033,3.5718
356000,0.00026726,393.84,50.0406,12.8180,3.5627
356010,0.00026723,484.42,51.4369,16.7688,3.6037
356020,0.00026721,471.45,51.4015,14.7832,3.6814
356030,0.00026719,478.20,50.8756,13.3632,3.7807
356040,0.00026716,488.98,54.2254,13.2349,3.9623
356050,0.00026714,471.69,51.7220,14.5276,3.6290
356060,0.00026712,494.65,52.0687,12.0066,3.5835
356070,0.00026709,477.05,51.6181,13.3581,3.7823
356080,0.00026707,384.85,52.9700,13.8124,3.7046
356090,0.00026704,480.96,51.5245,14.3557,3.6967
356100,0.00026702,472.76,50.8013,14.2726,3.6912
356110,0.00026700,468.23,51.7229,12.8397,3.5660
356120,0.00026697,468.69,51.8200,12.8536,3.5750
356130,0.00026695,488.84,51.5838,12.3237,3.7965
356140,0.00026693,474.37,50.5992,14.5259,3.7309
356150,0.00026690,491.15,51.6284,12.4066,3.7901
356160,0.00026688,480.33,52.4620,12.6651,3.7035
356170,0.00026685,461.81,52.3714,14.0293,3.6318
356180,0.00026683,480.63,53.3754,12.8490,3.6626
356190,0.00026681,475.72,51.2978,13.1625,3.6927
356200,0.00026678,469.88,51.3143,13.2034,3.7355
356210,0.00026676,492.22,50.4140,14.3636,3.6644
356220,0.00026674,479.71,51.0042,14.2225,3.7130
356230,0.00026671,485.39,50.1785,12.6958,3.8781
356240,0.00026669,484.91,52.1451,13.0909,3.6704
356250,0.00026667,484.37,52.5948,12.7060,3.9715
356260,0.00026664,480.37,51.5929,13.1735,3.5665
356270,0.00026662,475.92,52.2596,15.0707,3.9324
356280,0.00026659,490.35,51.1194,13.6313,3.7785
356290,0.00026657,485.73,50.7638,14.0365,3.8266
356300,0.00026655,482.57,51.7968,12.8518,3.5462
356310,0.00026652,471.94,52.1129,13.0002,3.9297
356320,0.00026650,485.12,51.2631,13.5064,3.6267
356330,0.00026648,493.70,53.0500,12.7531,3.7668
356340,0.00026645,483.48,50.4823,13.2307,3.7596
356350,0.00026643,491.59,50.4121,12.4789,3.6722
356360,0.00026640,478.32,51.4599,14.9739,3.5063
356370,0.00026638,491.12,50.8986,14.5464,3.7502
356380,0.00026636,480.81,51.3180,12.6810,3.6147
356390,0.00026633,477.04,51.0987,12.8097,3.7082
356400,0.00026631,483.95,51.6275,13.3136,3.6972
356410,0.00026629,478.69,52.8899,12.6021,3.6528
356420,0.00026626,485.97,52.4846,12.9079,3.7647
356430,0.00026624,478.68,50.6250,13.5833,3.9099
356440,0.00026621,467.50,50.6055,13.1022,3.7667
356450,0.00026619,488.28,50.7080,14.4223,3.7225
356460,0.00026617,386.61,51.6897,13.3611,3.7228
356470,0.00026614,483.73,50.4080,13.3189,3.6463
356480,0.00026612,481.82,52.5531,13.6005,3.8382
356490,0.00026610,383.78,50.3904,14.1850,3.5159
356500,0.00026607,483.24,51.1879,12.9965,3.7561
356510,0.00026605,489.92,52.2272,12.6437,3.8767
356520,0.00026603,498.49,50.2951,13.9689,3.7772
356530,0.00026600,481.61,50.2065,13.3043,3.5948
356540,0.00026598,492.37,51.0846,13.1566,4.0434
356550,0.00026595,488.34,51.6453,14.1695,3.8678
356560,0.00026593,474.00,50.1443,13.7686,3.6599
356570,0.00026591,484.86,52.7524,12.8041,3.6844
356580,0.00026588,472.28,50.7073,14.5385,3.8032
356590,0.00026586,486.36,51.7799,13.4903,3.9321
356600,0.00026584,485.85,52.7826,13.2758,3.7410
356610,0.00026581,476.18,51.5235,12.4700,3.8456
356620,0.00026579,483.14,50.8169,13.1486,3.8096
356630,0.00026576,491.36,50.5714,12.5704,4.1558
356640,0.00026574,475.83,48.9893,13.2007,3.8593
356650,0.00026572,486.05,50.7965,13.4169,3.7419
356660,0.00026569,488.85,50.8110,13.3051,3.6690
356670,0.00026567,481.78,53.3942,12.9617,3.8608
356680,0.00026565,483.60,49.8304,12.8230,3.5884
356690,0.00026562,479.66,51.4725,14.1173,3.7742
356700,0.00026560,481.11,52.0344,13.4156,3.7732
356710,0.00026557,488.93,48.9942,13.2571,3.8550
356720,0.00026555,479.73,51.9964,12.6655,3.5143
356730,0.00026553,483.59,52.4571,12.9301,3.6140
356740,0.00026550,469.12,50.6354,14.7422,3.8936
356750,0.00026548,486.26,52.1309,12.3050,3.5512
356760,0.00026546,477.35,51.7317,12.3632,3.8382
356770,0.00026543,476.41,50.6888,13.7430,3.7218
356780,0.00026541,477.46,50.0650,14.0994,3.5676
356790,0.00026539,491.84,50.9865,14.0023,3.9011
356800,0.00026536,480.89,51.7335,13.3256,4.0386
356810,0.00026534,470.37,50.8640,15.4404,3.7615
356820,0.00026531,484.52,50.1739,12.5736,3.8626
356830,0.00026529,488.99,50.9314,12.9054,3.9696
356840,0.00026527,486.40,49.4797,13.5204,3.7649
356850,0.00026524,476.87,50.4335,14.8260,3.6672
356860,0.00026522,476.84,51.4202,13.2316,3.8090
356870,0.00026520,494.20,49.6227,13.5412,3.7123
356880,0.00026517,472.66,52.1082,13.3862,3.7296
356890,0.00026515,480.19,51.9349,13.7326,3.7543
356900,0.00026512,480.19,50.7690,12.5374,3.7776
356910,0.00026510,479.87,51.6333,13.1150,3.6939
356920,0.00026508,489.07,49.0869,12.9617,3.7934
356930,0.00026505,483.62,51.6926,12.8412,3.7164
356940,0.00026503,488.22,50.8283,13.0848,3.6589
356950,0.00026501,478.64,50.5766,14.2641,3.8209
356960,0.00026498,488.23,51.1468,13.2316,3.7746
356970,0.00026496,483.47,51.9876,12.9692,3.5693
356980,0.00026493,462.07,52.2471,13.2130,3.3258
356990,0.00026491,494.18,49.7405,14.7539,3.5492
357000,0.00026489,410.44,52.4864,13.2176,3.7710
357010,0.00026486,485.81,51.4991,13.8042,3.8204
357020,0.00026484,484.63,50.0086,12.9188,3.8386
357030,0.00026482,475.93,51.9083,12.9684,3.8312
357040,0.00026479,485.74,49.9144,12.8297,3.4855
357050,0.00026477,482.97,51.1995,14.0134,3.6967
357060,0.00026475,476.31,51.5560,12.6361,3.6643
357070,0.00026472,481.62,50.8595,14.1829,3.8093
357080,0.00026470,484.21,50.1049,13.9501,3.7614
357090,0.00026467,488.40,50.4675,13.9371,3.7251
357100,0.00026465,464.54,50.3300,12.4595,3.7292
357110,0.00026463,487.59,50.7446,12.6384,3.7192
357120,0.00026460,483.53,51.8624,14.8078,3.7934
357130,0.00026458,478.75,50.8582,14.4284,3.8460
357140,0.00026456,477.94,50.1078,12.2989,3.8311
357150,0.00026453,474.91,50.8291,14.2987,3.8557
357160,0.00026451,484.22,51.6964,13.3514,3.5386
357170,0.00026448,479.02,50.7685,13.0926,3.7770
357180,0.00026446,482.34,52.0924,12.7655,3.8116
357190,0.00026444,487.14,52.4353,13.1830,3.8175
357200,0.00026441,488.32,51.8070,13.1366,3.7858
357210,0.00026439,485.78,49.7985,12.8077,3.8993
357220,0.00026437,482.91,52.3397,13.8148,3.7646
357230,0.00026434,485.22,51.5766,13.1944,3.8470
357240,0.00026432,484.46,52.1384,13.6477,3.7867
357250,0.00026429,482.72,52.0877,13.2942,3.6700
357260,0.00026427,476.65,49.1271,13.3643,3.6983
357270,0.00026425,477.82,50.3873,13.3191,3.6499
357280,0.00026422,471.77,49.5798,13.1583,3.6383
357290,0.00026420,470.86,51.5442,13.0915,3.6962
357300,0.00026418,478.73,51.7583,14.9238,3.5723
357310,0.00026415,481.76,49.9986,12.5561,3.7708
357320,0.00026413,471.46,50.9192,13.1672,3.7448
357330,0.00026411,486.72,51.4378,12.9480,3.5605
357340,0.00026408,482.34,50.8394,13.9472,3.8062
357350,0.00026406,485.52,51.9275,13.2562,3.9056
357360,0.00026403,486.33,49.4574,12.9542,3.7009
357370,0.00026401,487.07,50.0324,14.0032,3.8147
357380,0.00026399,488.79,49.5076,12.9331,3.8678
357390,0.00026396,493.22,49.8892,13.5050,3.5854
357400,0.00026394,472.01,49.8446,13.2376,3.6525
357410,0.00026392,484.55,50.2954,13.5570,3.7068
357420,0.00026389,482.04,51.2122,13.1396,3.8699
357430,0.00026387,489.38,50.7888,13.0288,3.6268
357440,0.00026384,481.54,50.4080,14.3969,3.7758
357450,0.00026382,476.50,51.1854,12.5469,3.8318
357460,0.00026380,497.45,51.2490,12.7729,3.8017
357470,0.00026377,481.23,52.8751,12.3769,3.6733
357480,0.00026375,486.37,48.7892,14.4570,3.8720
357490,0.00026373,475.96,52.1529,14.6459,3.8279
357500,0.00026370,483.33,49.8393,12.3673,3.5810
357510,0.00026368,479.45,50.2089,13.0132,3.7601
357520,0.00026365,474.27,49.1759,13.0866,3.7106
357530,0.00026363,487.08,51.0247,14.3204,3.6847
357540,0.00026361,477.76,51.9152,14.3431,3.8103
357550,0.00026358,478.54,51.6345,13.5245,3.8585
357560,0.00026356,483.04,50.1786,13.7764,3.8654
357570,0.00026354,477.51,50.9632,12.5105,3.4779
357580,0.00026351,478.60,51.3587,12.5988,3.5821
357590,0.00026349,491.56,51.7419,12.1437,3.9126
357600,0.00026347,480.32,49.9728,13.7314,3.6838
357610,0.00026344,486.95,52.0599,12.8803,3.7994
357620,0.00026342,465.07,51.8396,13.5103,3.7254
357630,0.00026339,481.58,50.9544,13.6094,3.5586
357640,0.00026337,377.18,50.5324,13.7559,3.7865
357650,0.00026335,475.89,50.5494,13.4126,3.5456
357660,0.00026332,487.68,50.3755,12.7523,3.6388
357670,0.00026330,472.81,50.1580,13.1308,3.5844
357680,0.00026328,470.62,50.3971,12.7939,3.8333
357690,0.00026325,482.09,50.7427,12.8389,3.7249
357700,0.00026323,477.51,49.2990,13.5273,3.6848
357710,0.00026320,481.19,50.3487,13.0610,3.7419
357720,0.00026318,483.27,52.0993,13.0024,3.8617
357730,0.00026316,473.32,50.9756,12.8675,3.9095
357740,0.00026313,475.08,51.1118,14.0631,3.6686
357750,0.00026311,469.21,51.0017,14.1816,3.7201
357760,0.00026309,483.63,51.4463,13.8655,3.7986
357770,0.00026306,466.29,51.6728,12.9857,3.7497
357780,0.00026304,482.87,49.5234,12.6095,3.6960
357790,0.00026301,471.94,50.7376,14.3290,3.9063
357800,0.00026299,493.64,51.0369,12.9678,3.7610
357810,0.00026297,475.13,50.4526,14.7546,3.6562
357820,0.00026294,481.69,50.3484,14.7066,3.9634
357830,0.00026292,481.74,49.7323,13.9500,3.8284
357840,0.00026290,483.61,50.4797,13.0958,3.5188
357850,0.00026287,489.67,48.8599,15.2728,3.8145
357860,0.00026285,479.98,51.3660,13.9833,3.9907
357870,0.00026283,476.79,51.1848,12.6080,3.8437
357880,0.00026280,485.06,50.7102,14.3782,3.7739
357890,0.00026278,482.58,51.8938,13.3980,3.9284
357900,0.00026275,483.25,52.3038,13.3388,3.9608
357910,0.00026273,482.86,50.3906,12.9857,3.7068
357920,0.00026271,479.60,50.5876,13.0574,3.9149
357930,0.00026268,485.65,48.8414,12.6387,3.6414
357940,0.00026266,488.49,50.5779,12.6913,3.6246
357950,0.00026264,486.83,50.0317,13.7592,3.5879
357960,0.00026261,482.17,52.1328,13.5689,3.7851
357970,0.00026259,476.55,50.3790,12.8724,3.7551
357980,0.00026256,477.61,50.9603,13.9241,3.8609
357990,0.00026254,492.64,48.5126,14.6166,3.6481
358000,0.00026252,388.14,51.8596,14.1585,3.1797
358010,0.00026249,484.41,52.0177,13.3355,4.0138
358020,0.00026247,486.24,49.4603,14.0154,3.5587
358030,0.00026245,478.29,48.1418,14.5034,3.6561
358040,0.00026242,493.05,48.5120,17.7118,3.6651
358050,0.00026240,485.75,50.8531,14.4479,3.9301
358060,0.00026237,482.96,50.0128,12.4452,3.5432
358070,0.00026235,481.13,49.5809,12.5228,3.7651
358080,0.00026233,485.23,50.5621,12.5826,3.6112
358090,0.00026230,470.37,50.8895,12.5431,3.7892
358100,0.00026228,489.24,48.7551,13.5837,3.6923
358110,0.00026226,491.50,49.7747,13.7147,3.7586
358120,0.00026223,494.94,51.5145,13.3322,3.6282
358130,0.00026221,480.79,49.8907,13.0626,3.6842
358140,0.00026219,474.65,50.7854,13.9761,3.6850
358150,0.00026216,477.58,50.8420,12.9633,3.9078
358160,0.00026214,480.26,50.3916,13.9956,3.7283
358170,0.00026211,496.64,51.6336,15.0046,3.5312
358180,0.00026209,465.61,49.9770,13.2475,3.9815
358190,0.00026207,479.22,48.8469,14.2438,3.9472
358200,0.00026204,489.64,50.2080,13.0565,3.8943
358210,0.00026202,478.84,50.8930,14.4826,3.4560
358220,0.00026200,476.15,49.1133,14.3984,3.8665
358230,0.00026197,482.16,50.6284,12.9323,3.9444
358240,0.00026195,469.49,51.0452,12.4252,3.6665
358250,0.00026192,468.93,51.0028,13.7573,3.7247
358260,0.00026190,485.38,50.0791,12.8301,3.7167
358270,0.00026188,477.40,50.3551,13.6943,3.8636
358280,0.00026185,482.59,50.0748,13.7630,3.5289
358290,0.00026183,485.85,50.7673,13.4859,4.0621
358300,0.00026181,474.88,50.0778,12.5002,3.6443
358310,0.00026178,471.28,49.9540,13.7318,3.8878
358320,0.00026176,481.39,50.4121,13.4553,3.6283
358330,0.00026173,474.50,50.4764,13.9255,3.9594
358340,0.00026171,472.83,48.5640,12.2826,3.9208
358350,0.00026169,462.58,51.6676,12.8468,3.7017
358360,0.00026166,468.80,49.0900,12.5796,3.8492
358370,0.00026164,484.74,50.4062,12.5995,3.7257
358380,0.00026162,481.56,51.8668,13.0734,3.7266
358390,0.00026159,471.12,50.6364,12.6683,3.9874
358400,0.00026157,483.66,49.3763,14.0916,3.8351
358410,0.00026155,481.58,50.2523,12.7916,3.8041
358420,0.00026152,489.79,50.4543,13.0833,3.9183
358430,0.00026150,459.99,52.4211,12.9904,3.6012
358440,0.00026147,480.88,49.1412,16.4963,3.9254
358450,0.00026145,479.51,50.5385,12.8266,3.6634
358460,0.00026143,471.88,49.5620,14.0313,3.6196
358470,0.00026140,473.72,50.9876,14.1071,3.6466
358480,0.00026138,486.01,51.2532,13.8567,3.4628
358490,0.00026136,484.96,50.5505,14.4521,3.6188
358500,0.00026133,466.07,50.7974,14.8606,3.8186
358510,0.00026131,476.55,50.9869,13.2421,3.6628
358520,0.00026128,465.51,52.4094,12.6574,3.9164
358530,0.00026126,479.04,51.7518,12.5369,3.7913
358540,0.00026124,484.93,51.1594,14.0552,3.4880
358550,0.00026121,470.05,52.5793,13.2552,3.7777
358560,0.00026119,483.38,50.3880,14.6997,3.6365
358570,0.00026117,487.37,51.5020,13.2738,3.6533
358580,0.00026114,475.49,49.9618,13.8646,3.6685
358590,0.00026112,481.37,51.3585,12.6582,3.8412
358600,0.00026109,477.65,49.4490,12.8071,3.9718
358610,0.00026107,473.97,48.6959,14.7795,3.9187
358620,0.00026105,476.59,50.8559,13.7527,3.3879
358630,0.00026102,485.88,51.1276,15.6116,3.6480
358640,0.00026100,478.23,51.6285,13.8148,3.6379
358650,0.00026098,477.28,50.7666,12.5294,3.6973
358660,0.00026095,484.28,51.4398,14.4436,3.7509
358670,0.00026093,475.21,51.0474,12.4205,3.6491
358680,0.00026091,486.44,48.2316,14.1735,3.8906
358690,0.00026088,489.43,50.2594,14.0116,3.7372
358700,0.00026086,482.62,51.0514,15.6862,3.4899
358710,0.00026083,488.27,49.5913,14.9589,3.8857
358720,0.00026081,486.87,51.5143,13.8852,3.8729
358730,0.00026079,477.92,51.2623,15.1142,3.7530
358740,0.00026076,477.98,51.6967,13.3244,3.6996
358750,0.00026074,473.93,51.0517,12.5503,3.8393
358760,0.00026072,491.69,50.1735,13.7264,3.7421
358770,0.00026069,476.34,49.9788,13.8275,3.7331
358780,0.00026067,487.76,50.3592,12.6547,3.8389
358790,0.00026064,475.35,50.2455,12.8814,3.6784
358800,0.00026062,479.36,50.5300,12.6304,3.7675
358810,0.00026060,502.68,51.4159,12.7122,3.7429
358820,0.00026057,479.61,51.0558,13.1913,3.7628
358830,0.00026055,478.24,51.9996,14.4102,3.6705
358840,0.00026053,490.02,49.6234,12.4942,3.5557
358850,0.00026050,488.05,50.3980,14.9440,3.7826
358860,0.00026048,485.00,48.6058,13.6191,3.8761
358870,0.00026045,474.69,49.3825,13.1681,3.6033
358880,0.00026043,490.49,50.7366,13.9431,3.8430
358890,0.00026041,487.58,49.1788,12.6238,3.9462
358900,0.00026038,481.40,50.4745,12.1949,3.5678
358910,0.00026036,484.37,50.8244,13.0030,3.8933
358920,0.00026034,460.54,51.3107,13.9530,3.7996
358930,0.00026031,490.12,48.3402,12.8699,3.8397
358940,0.00026029,457.91,52.1338,15.1854,3.7729
