step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
372690,0.00022770,469.61,11.0380,13.4831,3.8752,57410,4713,597
372700,0.00022767,456.68,10.9029,14.4096,3.6764,57107,4968,645
372710,0.00022765,458.77,11.1451,14.6704,3.8897,57804,4469,447
372720,0.00022763,464.15,11.0333,18.2089,3.7242,57706,4537,477
372730,0.00022760,441.06,11.0922,14.9054,3.6424,57294,4870,557
372740,0.00022758,459.31,10.9791,14.0403,3.8676,57710,4503,507
372750,0.00022755,460.47,10.7697,14.2777,3.7323,57449,4747,524
372760,0.00022753,429.53,11.0875,16.3978,3.8729,57459,4787,473
372770,0.00022751,433.77,11.2034,13.7311,3.9067,57925,4321,474
372780,0.00022748,375.80,11.2074,15.2640,3.5248,57230,4905,585
372790,0.00022746,388.23,11.0782,14.5589,3.8807,57894,4319,507
372800,0.00022744,480.44,10.8553,14.4614,3.8627,57602,4632,486
372810,0.00022741,453.97,11.1161,14.0567,4.1123,57260,4939,521
372820,0.00022739,466.92,11.0082,13.6347,3.8256,57095,5041,584
372830,0.00022736,456.05,10.8863,14.9153,3.8436,57458,4697,565
372840,0.00022734,459.86,11.3185,14.0593,3.7885,57686,4571,463
372850,0.00022732,437.36,10.9862,14.1572,3.8616,57979,4305,436
372860,0.00022729,463.33,11.1213,14.9039,3.8410,57412,4834,475
372870,0.00022727,453.65,10.8325,13.6781,3.7742,57868,4410,442
372880,0.00022725,454.37,11.0825,14.3259,3.7669,57480,4690,549
372890,0.00022722,448.48,11.0699,15.1677,3.9559,57497,4691,532
372900,0.00022720,418.52,11.1202,14.1405,3.7570,57439,4822,459
372910,0.00022717,438.47,10.9186,18.8228,3.8320,57566,4629,526
372920,0.00022715,382.35,10.8587,14.5317,3.8954,57211,4954,555
372930,0.00022713,397.57,11.2085,13.5128,3.8357,56940,5088,692
372940,0.00022710,457.23,11.3633,14.0854,3.9011,57596,4665,459
372950,0.00022708,366.75,11.4011,16.6832,3.5789,57756,4517,447
372960,0.00022706,413.73,10.9822,14.2652,3.9620,57432,4736,552
372970,0.00022703,423.17,11.0327,13.7000,3.8623,56843,5202,675
372980,0.00022701,472.87,10.9617,14.0059,3.8250,56950,5046,724
372990,0.00022699,449.15,11.1779,14.5239,3.6709,57451,4736,534
373000,0.00022696,447.25,10.9777,14.4895,3.9459,57264,4835,621
373010,0.00022694,440.56,11.3406,14.2251,3.6604,57485,4671,564
373020,0.00022691,450.98,10.9725,14.5557,3.6761,57386,4799,535
373030,0.00022689,443.77,10.8369,14.4345,3.7019,57807,4490,423
373040,0.00022687,422.34,10.8788,15.9744,3.6708,57225,4872,624
373050,0.00022684,406.70,10.9289,13.5591,3.8528,57913,4351,456
373060,0.00022682,403.95,10.7623,13.9002,3.8435,57438,4746,536
373070,0.00022680,454.25,10.9923,13.3062,3.9729,57237,4896,587
373080,0.00022677,454.11,11.1087,13.5625,3.7825,57691,4519,510
373090,0.00022675,475.24,11.2391,14.4701,3.8020,57445,4751,524
373100,0.00022672,462.80,10.8671,15.5552,3.8916,57682,4527,511
373110,0.00022670,455.47,10.8498,12.9182,3.9156,57841,4415,464
373120,0.00022668,451.27,10.8516,13.5788,4.2378,57558,4666,497
373130,0.00022665,437.79,11.0272,15.6940,3.6739,57321,4838,560
373140,0.00022663,431.33,11.0498,13.7035,3.8466,57502,4702,517
373150,0.00022661,446.51,10.9782,14.8271,3.8354,57419,4724,577
373160,0.00022658,450.29,10.9178,15.4302,4.0858,57244,4905,570
373170,0.00022656,466.52,10.8886,15.4214,3.6191,57302,4799,619
373180,0.00022653,442.13,11.1000,14.6410,3.9282,57410,4794,516
373190,0.00022651,416.53,10.8612,15.3678,3.6685,57574,4637,509
373200,0.00022649,405.10,10.5710,13.9989,3.7963,57556,4680,484
373210,0.00022646,448.59,10.9119,13.0325,3.9554,57241,4984,495
373220,0.00022644,458.98,11.0862,14.1513,4.0708,57304,4791,625
373230,0.00022642,458.01,11.0403,13.7975,4.0050,57717,4525,478
373240,0.00022639,446.19,11.0805,13.5563,3.7388,57101,4941,678
373250,0.00022637,413.12,11.1309,14.1052,3.8845,56498,5404,818
373260,0.00022635,415.40,10.9539,13.9660,3.9131,57508,4713,499
373270,0.00022632,467.01,10.9149,13.7663,3.7845,57785,4441,494
373280,0.00022630,477.10,10.8717,14.2214,3.8788,57708,4576,436
373290,0.00022627,463.67,10.9659,15.8056,3.9475,57556,4681,483
373300,0.00022625,432.39,11.1205,14.7980,3.7717,57586,4654,479
373310,0.00022623,457.41,11.0129,13.1705,3.7858,57706,4535,479
373320,0.00022620,463.24,11.1004,14.2585,3.7587,57240,4930,550
373330,0.00022618,414.36,11.0438,17.6007,3.7535,57214,4860,647
373340,0.00022616,394.71,11.2065,13.7310,3.7500,57558,4679,484
373350,0.00022613,437.47,10.9300,13.2374,3.8153,57268,4896,555
373360,0.00022611,447.96,11.0221,13.6886,3.6391,57628,4573,520
373370,0.00022608,471.62,10.7932,13.3417,3.8556,57291,4874,555
373380,0.00022606,436.08,11.1182,14.3974,4.0855,57762,4519,440
373390,0.00022604,449.82,10.9759,13.8082,3.8018,57458,4702,560
373400,0.00022601,432.54,11.1512,15.1116,3.5965,57168,4979,573
373410,0.00022599,449.88,11.0040,13.5496,3.7742,57234,4894,592
373420,0.00022597,425.53,11.0321,13.6975,3.9550,57653,4586,482
373430,0.00022594,445.24,10.9158,13.6710,3.7215,57209,4936,575
373440,0.00022592,452.57,10.8826,15.4797,3.9473,57413,4812,494
373450,0.00022589,438.04,10.7863,13.0693,3.6154,57586,4642,492
373460,0.00022587,437.56,10.9275,15.1648,3.6334,56922,5193,605
373470,0.00022585,415.27,11.0373,14.3994,3.8152,57370,4759,591
373480,0.00022582,396.49,10.7624,14.2231,3.9156,57536,4721,463
373490,0.00022580,441.40,10.8579,13.4388,3.9325,57100,5015,605
373500,0.00022578,433.87,11.0222,13.5682,3.6520,57406,4797,517
373510,0.00022575,436.48,11.1183,13.7028,3.8947,57178,4965,577
373520,0.00022573,431.04,10.8420,14.9975,3.8068,57286,4845,589
373530,0.00022571,453.46,10.9156,15.5086,3.7369,57297,4881,542
373540,0.00022568,465.31,11.1924,13.5700,3.8799,57621,4536,563
373550,0.00022566,444.89,10.9618,14.5635,3.6401,57633,4595,492
373560,0.00022563,450.04,10.9202,15.1453,3.9281,57261,4918,541
373570,0.00022561,474.93,11.0299,13.4197,3.6979,57405,4812,503
373580,0.00022559,463.39,11.0710,13.7629,3.6924,57497,4749,474
373590,0.00022556,468.94,10.9343,13.2914,3.7612,57818,4406,496
373600,0.00022554,417.10,10.8628,19.2310,4.0066,58353,4037,330
373610,0.00022552,400.62,11.1982,13.6125,4.0333,57393,4758,569
373620,0.00022549,414.79,11.1145,13.8083,3.5564,57263,4866,591
373630,0.00022547,452.24,10.9716,13.9335,3.7740,57424,4799,497
373640,0.00022544,460.30,11.1245,14.1761,3.8399,57090,5065,565
373650,0.00022542,444.45,10.8352,13.5040,3.8218,58055,4265,400
373660,0.00022540,463.13,11.1073,13.4477,3.7514,57354,4823,543
373670,0.00022537,422.66,11.1355,14.5957,3.9010,56817,5266,636
373680,0.00022535,443.60,10.7941,14.0010,3.9458,56959,5172,589
373690,0.00022533,409.29,10.8944,14.0104,3.9124,57294,4863,563
373700,0.00022530,464.66,10.8474,15.7117,3.7922,57743,4525,453
373710,0.00022528,456.67,11.0201,15.2414,3.8472,57484,4750,486
373720,0.00022525,455.43,10.9031,13.9036,4.1929,57379,4748,593
373730,0.00022523,435.35,11.2465,16.2901,3.9272,57809,4430,481
373740,0.00022521,399.66,10.9517,12.8773,3.8291,57957,4336,427
373750,0.00022518,386.31,10.9669,14.0235,3.8831,57652,4628,440
373760,0.00022516,417.60,10.9424,13.0994,3.8985,57228,4897,595
373770,0.00022514,360.70,10.7709,13.8965,3.7452,57004,5122,595
373780,0.00022511,401.87,10.9194,14.1436,3.7870,57613,4587,520
373790,0.00022509,454.18,11.2456,15.1926,3.8193,57673,4535,512
373800,0.00022507,458.49,10.9657,13.4113,3.8566,57427,4773,520
373810,0.00022504,450.65,10.9497,14.8878,3.9809,57395,4800,525
373820,0.00022502,461.12,10.8621,14.3694,3.8551,57179,4905,636
373830,0.00022499,450.03,11.0013,14.7477,3.6401,57243,4915,562
373840,0.00022497,427.76,11.1195,15.1649,3.8996,57562,4639,519
373850,0.00022495,428.90,11.0513,14.8427,3.8001,57847,4450,423
373860,0.00022492,451.67,10.7076,14.0907,4.0197,57283,4907,530
373870,0.00022490,453.45,10.9571,15.4572,3.7784,57777,4450,492
373880,0.00022488,444.10,11.0022,14.1686,3.6739,57475,4693,552
373890,0.00022485,445.06,10.7699,14.8720,4.1532,57582,4633,505
373900,0.00022483,450.95,10.9366,13.9731,4.2272,57486,4687,547
373910,0.00022480,395.31,10.8297,14.0689,3.7071,57246,4903,571
373920,0.00022478,417.44,11.1019,13.9141,3.9789,57470,4630,621
373930,0.00022476,452.44,10.8923,14.3783,3.8311,57281,4846,594
373940,0.00022473,446.72,11.0764,14.4075,3.8900,57064,5056,600
373950,0.00022471,461.47,10.7933,16.7183,3.9858,57338,4842,540
373960,0.00022469,444.23,11.1489,14.5811,3.9983,56959,5158,604
373970,0.00022466,427.75,10.9568,14.4067,3.7928,57474,4715,531
373980,0.00022464,428.92,10.9820,13.4424,4.0827,57741,4500,479
373990,0.00022461,423.77,11.1532,13.2094,3.9337,57327,4838,555
374000,0.00022459,372.15,10.7844,14.4623,3.9372,57433,4749,537
374010,0.00022457,465.79,11.0344,14.5066,3.9632,57185,4937,598
374020,0.00022454,457.90,10.7870,15.8823,3.8756,57346,4828,546
374030,0.00022452,458.60,10.8685,14.6906,3.6857,57510,4723,488
374040,0.00022450,387.63,10.8577,13.4626,3.9374,57459,4714,547
374050,0.00022447,411.69,10.8568,15.4584,3.8747,57380,4816,524
374060,0.00022445,405.54,10.9149,13.1154,3.9616,57245,4862,613
374070,0.00022443,407.43,11.0212,13.3929,3.5011,57567,4705,448
374080,0.00022440,411.54,10.8689,14.8350,3.7324,56982,5104,634
374090,0.00022438,426.12,10.9400,13.2670,3.8800,57695,4568,457
374100,0.00022435,386.06,10.7943,13.9235,3.6238,57670,4589,461
374110,0.00022433,412.52,10.7140,14.0195,3.8073,57076,4995,649
374120,0.00022431,427.82,11.0657,13.6706,3.7191,57731,4502,487
374130,0.00022428,470.27,10.9155,13.8885,4.0298,57266,4871,583
374140,0.00022426,461.16,10.7329,13.5733,3.7798,57981,4346,394
374150,0.00022424,462.99,10.9677,16.1356,3.8125,57536,4615,569
374160,0.00022421,449.88,10.9220,13.6786,3.6672,57280,4899,541
374170,0.00022419,438.85,11.2899,14.9811,3.9478,57397,4849,474
374180,0.00022416,435.54,10.9596,13.9801,3.7344,57139,4963,617
374190,0.00022414,463.61,10.8714,15.5267,4.0480,57523,4681,516
374200,0.00022412,451.42,10.7569,15.2852,3.8375,57650,4598,472
374210,0.00022409,453.33,10.8579,15.3485,3.8822,57651,4593,476
374220,0.00022407,443.00,10.7207,15.8530,3.7163,57574,4690,456
374230,0.00022405,436.35,11.0182,13.9412,3.6655,57301,4867,552
374240,0.00022402,396.92,10.8365,13.3646,3.9092,57438,4766,517
374250,0.00022400,408.25,10.8192,13.9546,3.6894,57667,4566,488
374260,0.00022397,442.05,10.8924,13.8530,3.8521,57612,4638,470
374270,0.00022395,439.57,11.0783,13.5847,3.7924,57207,4918,595
374280,0.00022393,441.00,10.9063,14.7777,3.8691,57831,4389,499
374290,0.00022390,427.29,11.2659,16.5304,3.9480,57657,4593,470
374300,0.00022388,450.67,10.9599,14.8201,3.9046,57563,4634,523
374310,0.00022386,430.70,10.8678,13.6764,3.8123,57415,4783,522
374320,0.00022383,420.48,10.8780,13.2844,3.8225,57276,4820,624
374330,0.00022381,461.21,10.9329,16.1948,4.1059,57500,4626,594
374340,0.00022379,438.54,11.0592,14.5743,3.6048,57295,4864,560
374350,0.00022376,424.52,10.7837,14.0463,3.8849,57266,4865,588
374360,0.00022374,467.38,11.1353,13.8043,3.5821,57466,4755,498
374370,0.00022371,429.53,10.7932,14.9107,3.5399,57061,5019,640
374380,0.00022369,387.29,10.6463,14.2478,3.8211,58028,4295,397
374390,0.00022367,433.25,10.9305,13.2950,3.9174,57480,4764,476
374400,0.00022364,460.20,10.8955,13.9346,3.7696,57548,4633,539
374410,0.00022362,443.88,11.1645,14.0275,3.5392,57501,4671,548
374420,0.00022360,450.79,10.6989,16.6050,3.9622,57072,4982,667
374430,0.00022357,462.70,10.9953,15.2452,3.8724,57734,4562,424
374440,0.00022355,421.11,11.0447,14.3910,4.3018,57528,4636,556
374450,0.00022352,445.95,10.8219,14.9506,3.7510,57340,4832,548
374460,0.00022350,458.44,11.1205,14.5968,3.9729,57834,4438,447
374470,0.00022348,453.80,10.9062,13.9511,3.5976,57589,4668,463
374480,0.00022345,461.42,11.3306,13.9328,3.7816,58061,4273,386
374490,0.00022343,425.88,11.3150,15.3188,4.0581,57703,4549,468
374500,0.00022341,438.11,10.8066,14.1060,3.8079,57355,4863,502
374510,0.00022338,399.38,10.9461,13.4743,3.7203,57468,4696,556
374520,0.00022336,386.51,10.9955,14.1184,3.8113,57207,4874,639
374530,0.00022333,458.50,11.1714,13.4460,3.6615,57312,4884,523
374540,0.00022331,462.62,10.8652,13.6831,3.9582,57702,4528,490
374550,0.00022329,472.59,11.1191,13.7134,3.8778,57658,4569,493
374560,0.00022326,443.96,11.2093,14.7191,3.8313,57562,4714,444
374570,0.00022324,462.99,10.9341,14.0248,3.8457,58056,4307,357
374580,0.00022322,462.12,10.9527,16.1370,3.9415,57131,4974,615
374590,0.00022319,447.47,10.9615,14.0776,3.8689,57774,4514,431
374600,0.00022317,446.72,11.1624,14.1984,3.7186,57435,4740,546
374610,0.00022315,425.03,11.1088,12.9824,3.7985,57416,4767,538
374620,0.00022312,448.47,11.0118,14.3251,3.8545,57099,5044,578
374630,0.00022310,442.20,10.7731,13.7300,3.9201,57897,4373,450
374640,0.00022307,421.10,10.9411,15.1838,3.6923,57722,4543,455
374650,0.00022305,413.45,10.6340,14.3498,3.6726,57119,5039,562
374660,0.00022303,391.23,10.9283,14.7117,3.6707,57851,4420,449
374670,0.00022300,430.46,10.6466,13.9027,3.8737,57334,4865,521
374680,0.00022298,388.03,10.7563,14.3372,3.8990,57366,4737,617
374690,0.00022296,402.45,11.0865,15.3351,4.2191,57584,4679,457
374700,0.00022293,460.90,10.9012,19.0850,3.9357,57426,4732,561
374710,0.00022291,452.25,11.0066,13.9109,3.9392,57689,4574,456
374720,0.00022288,457.80,10.6323,15.1655,3.7006,57589,4615,516
374730,0.00022286,473.17,10.7088,14.5538,3.9811,57258,4905,556
374740,0.00022284,453.66,10.9734,14.1647,3.9124,56827,5227,666
374750,0.00022281,451.08,10.6867,14.9740,3.9083,57470,4703,548
374760,0.00022279,441.84,11.1182,15.1265,3.8956,56913,5146,660
374770,0.00022277,454.96,10.9689,13.1161,3.7293,57404,4705,611
374780,0.00022274,441.11,10.6204,14.1317,3.8920,57749,4555,417
374790,0.00022272,429.75,11.0796,14.8464,3.7039,57319,4799,602
374800,0.00022269,442.22,10.9973,13.5247,3.6547,57019,5074,627
374810,0.00022267,401.19,10.8795,12.7031,3.9741,57476,4758,486
374820,0.00022265,409.53,11.0253,14.0351,3.7956,57484,4724,512
374830,0.00022262,414.49,10.7640,14.1645,3.7347,57405,4802,513
374840,0.00022260,442.50,10.9622,13.4907,3.6819,57087,5022,611
374850,0.00022258,380.19,10.7729,14.9700,3.8728,57410,4771,540
374860,0.00022255,440.73,10.8392,14.6731,3.9554,57185,4895,640
374870,0.00022253,437.79,10.7527,14.4272,3.6977,57194,4926,600
374880,0.00022251,438.98,10.9439,17.3421,3.7248,57740,4507,474
374890,0.00022248,448.80,11.1258,13.9751,3.9428,57188,4939,593
374900,0.00022246,467.56,10.7838,16.0410,4.1809,57260,4835,625
374910,0.00022243,473.03,10.9862,14.9095,4.0779,57401,4732,588
374920,0.00022241,437.79,10.9233,12.8821,3.6714,57468,4797,454
374930,0.00022239,424.57,10.6724,14.7573,4.1091,57572,4656,492
374940,0.00022236,418.33,10.8671,14.9756,4.2160,56998,5039,684
374950,0.00022234,420.73,11.0475,13.7061,3.9079,57282,4860,577
374960,0.00022232,398.51,10.7109,18.0513,3.7445,57453,4751,516
374970,0.00022229,409.40,11.0576,15.0563,4.2900,56997,5110,613
374980,0.00022227,459.48,10.8461,13.8751,3.7984,57335,4873,512
374990,0.00022224,462.10,10.7624,14.3358,3.8270,57685,4520,515
375000,0.00022222,429.84,10.8669,15.2216,4.1299,57633,4594,493
375010,0.00022220,441.66,10.5973,14.5104,3.8642,57080,4977,663
375020,0.00022217,455.87,10.8554,13.8683,3.9736,57338,4819,563
375030,0.00022215,456.47,11.0091,15.2562,3.8651,57382,4830,508
375040,0.00022213,434.22,10.9893,14.1275,3.6875,57075,5029,616
375050,0.00022210,419.27,10.8886,15.0969,3.6472,57577,4652,491
375060,0.00022208,428.95,10.7189,13.6640,3.9780,57410,4756,554
375070,0.00022205,443.25,11.0263,14.0986,3.8275,57449,4764,507
375080,0.00022203,446.35,10.9051,13.3891,3.7939,57244,4922,555
375090,0.00022201,413.03,10.9227,14.2326,3.7754,57237,4910,573
375100,0.00022198,401.92,10.9037,13.3546,4.0543,57427,4760,534
375110,0.00022196,407.61,10.9491,15.0839,3.7691,57925,4395,400
375120,0.00022194,416.07,11.1221,13.1625,3.6573,57650,4568,503
375130,0.00022191,402.52,11.2264,14.4881,3.9450,57355,4856,510
375140,0.00022189,441.36,10.7731,13.9163,4.0238,57664,4591,465
375150,0.00022187,409.14,11.1006,15.3226,4.1025,57059,4996,665
375160,0.00022184,401.16,10.9347,13.3232,3.7608,57366,4834,519
375170,0.00022182,411.40,10.8510,13.5105,3.7183,57798,4407,515
375180,0.00022179,440.04,10.9543,14.2967,3.6997,56993,5099,628
375190,0.00022177,437.43,10.6797,14.2325,3.9025,57432,4749,538
375200,0.00022175,442.98,10.8826,14.5052,3.8667,57952,4366,402
375210,0.00022172,463.87,10.7198,15.1264,3.7223,57500,4687,533
375220,0.00022170,477.48,10.7758,16.0216,4.0091,57357,4852,512
375230,0.00022168,459.89,10.7234,14.9603,3.8475,57586,4658,476
375240,0.00022165,448.75,11.0998,13.7649,3.7640,57942,4358,420
375250,0.00022163,454.81,10.8074,15.7004,3.8150,57719,4523,478
375260,0.00022160,466.87,11.0664,15.4346,3.9159,57854,4444,423
375270,0.00022158,451.71,11.3044,13.8003,3.8836,57277,4879,564
375280,0.00022156,409.97,10.8187,13.9355,4.0369,58314,4083,323
375290,0.00022153,399.70,10.8344,13.8565,3.8584,57381,4832,507
375300,0.00022151,426.76,10.9769,14.5525,3.8609,57018,5092,610
375310,0.00022149,473.79,10.7728,15.2121,3.9379,57581,4644,495
375320,0.00022146,406.65,10.6386,13.9385,3.6396,57621,4611,489
375330,0.00022144,436.63,10.7511,13.5741,3.6891,57750,4502,468
375340,0.00022141,444.36,10.9054,14.3201,3.7269,58016,4279,425
375350,0.00022139,460.19,10.8084,15.3751,3.9249,57873,4417,430
375360,0.00022137,412.26,10.6872,14.4642,4.1091,57220,4970,531
375370,0.00022134,462.46,10.8795,14.5781,3.8474,57550,4687,483
375380,0.00022132,442.59,10.8370,14.9760,3.9034,57664,4574,483
375390,0.00022130,451.15,10.9216,14.2457,3.9285,57281,4842,597
375400,0.00022127,458.13,10.8595,14.8226,3.9557,57727,4541,452
375410,0.00022125,441.73,10.8361,13.7997,4.0390,57653,4535,531
375420,0.00022123,428.06,11.2318,14.0695,3.7005,57370,4860,490
375430,0.00022120,395.32,10.8041,13.0541,3.7838,57507,4704,510
375440,0.00022118,411.07,10.7988,13.6810,3.7666,57476,4687,557
375450,0.00022115,418.39,10.7420,18.8793,3.8298,57418,4722,580
375460,0.00022113,424.51,10.7647,13.8773,3.7753,57746,4484,490
375470,0.00022111,429.17,10.9950,13.8435,3.8727,58108,4213,400
375480,0.00022108,430.14,10.7343,14.4784,3.8890,57677,4448,595
375490,0.00022106,455.34,11.0507,13.6623,3.8061,57598,4655,468
375500,0.00022104,447.84,10.9798,13.7355,3.7579,57190,4954,576
375510,0.00022101,456.66,10.9774,15.5713,3.8264,57913,4370,437
375520,0.00022099,449.93,10.8061,14.1926,4.0344,57286,4946,488
375530,0.00022096,445.77,10.9964,13.9486,3.8895,57423,4809,488
375540,0.00022094,468.64,10.7388,13.9641,3.7243,57473,4734,513
375550,0.00022092,441.19,10.7962,14.0940,3.9974,57214,4880,626
375560,0.00022089,391.73,10.9117,13.5182,3.9978,57043,5030,647
375570,0.00022087,397.43,10.8727,14.7239,3.9719,57646,4655,419
375580,0.00022085,477.24,10.8651,13.7186,3.7093,57017,5042,660
375590,0.00022082,453.61,11.0647,14.6822,3.8813,57426,4780,514
375600,0.00022080,450.34,10.8036,13.5888,3.8040,57027,5057,636
375610,0.00022077,447.85,10.8337,13.7037,3.9689,57405,4769,546
375620,0.00022075,440.92,10.8128,16.6168,3.7715,57079,5012,628
375630,0.00022073,447.96,10.9816,13.8265,3.8199,57106,5041,573
375640,0.00022070,452.39,10.9394,13.8911,3.9729,57619,4614,486
375650,0.00022068,458.92,10.5723,14.5795,3.6723,57561,4608,551
375660,0.00022066,410.52,11.1383,15.6615,3.7404,56992,5146,582
375670,0.00022063,428.13,10.8522,17.8528,4.0391,57494,4781,445
375680,0.00022061,432.66,10.7375,16.6457,3.7977,57805,4443,472
375690,0.00022059,418.73,11.0374,14.7311,3.5815,57222,4934,564
375700,0.00022056,385.56,11.1102,12.9357,3.8377,57220,4854,646
375710,0.00022054,384.99,10.8208,14.4739,3.6640,57730,4502,488
375720,0.00022051,403.91,10.9920,16.7176,3.8127,57750,4495,475
375730,0.00022049,454.45,10.9365,16.5779,3.7837,57284,4899,537
375740,0.00022047,434.08,10.9645,16.9407,3.8178,57414,4786,520
375750,0.00022044,437.94,10.7180,13.9913,3.9141,57346,4847,528
375760,0.00022042,455.78,11.0583,16.7216,3.8208,57581,4565,574
375770,0.00022040,441.51,10.6001,13.8844,3.7708,57135,4946,639
375780,0.00022037,457.35,10.7339,12.9522,3.6379,57889,4388,443
375790,0.00022035,417.09,10.8262,13.9663,3.9838,57171,4971,578
375800,0.00022032,420.99,10.9690,14.6090,3.6759,57667,4549,504
375810,0.00022030,421.54,10.7873,13.7565,3.8257,57272,4927,521
375820,0.00022028,451.37,11.0827,16.8209,3.9777,57824,4448,448
375830,0.00022025,417.51,10.6664,13.9270,3.9406,57191,4927,602
375840,0.00022023,379.45,10.8367,13.8886,3.8264,57508,4742,471
375850,0.00022021,403.69,11.0786,14.0693,3.8568,57401,4759,560
375860,0.00022018,384.01,10.7723,16.1163,3.9519,57937,4409,374
375870,0.00022016,420.08,10.8054,13.5960,3.8610,57001,5084,636
375880,0.00022013,413.87,10.9909,15.8736,3.9020,56964,5116,640
375890,0.00022011,404.49,11.0418,15.8110,3.8687,57593,4624,503
375900,0.00022009,415.19,10.6972,14.3318,3.9761,57398,4773,549
375910,0.00022006,450.23,10.6309,19.8152,3.8312,57926,4358,436
375920,0.00022004,448.87,10.7315,14.7566,3.9312,57513,4719,488
375930,0.00022002,455.53,10.6819,15.8086,3.7937,57507,4685,528
375940,0.00021999,449.64,10.8374,14.4317,3.9365,57466,4661,593
375950,0.00021997,453.75,11.1986,16.3409,3.8303,57627,4644,449
375960,0.00021995,460.67,10.7497,14.6561,3.7158,57540,4695,485
375970,0.00021992,448.73,10.9542,16.2385,3.7059,57661,4528,530
375980,0.00021990,457.74,10.9106,15.6757,3.5601,57482,4696,542
375990,0.00021987,433.25,11.0610,14.2527,4.0510,57635,4609,476
376000,0.00021985,367.05,10.9299,15.1920,3.8539,57248,4900,572
376010,0.00021983,451.13,10.8810,14.4610,3.9873,57573,4676,472
376020,0.00021980,392.87,10.7729,15.2232,3.9365,57708,4545,467
376030,0.00021978,389.94,10.8308,14.3884,3.9380,57908,4418,395
376040,0.00021976,407.55,10.6312,19.1227,3.9486,57370,4839,510
376050,0.00021973,394.20,10.9842,12.7769,3.7605,56951,5170,599
376060,0.00021971,411.86,11.1299,13.6976,3.9439,56830,5216,673
376070,0.00021968,416.48,10.9322,13.8937,3.8639,57742,4483,495
376080,0.00021966,462.98,10.7985,13.9563,3.8827,57352,4787,581
376090,0.00021964,434.86,10.8232,13.8161,3.7146,57406,4743,571
376100,0.00021961,421.13,10.8113,14.0573,3.5622,57156,5017,547
376110,0.00021959,405.43,10.9710,14.0404,3.8364,57014,5071,635
376120,0.00021957,448.39,10.7652,15.3514,3.7796,57615,4589,516
376130,0.00021954,451.52,10.9621,14.1708,3.8370,57828,4434,458
376140,0.00021952,445.47,11.1238,15.1394,3.7728,57680,4601,438
376150,0.00021949,457.99,11.0533,16.0748,4.0789,57711,4522,488
376160,0.00021947,448.47,10.9975,14.9818,3.9549,57694,4567,459
376170,0.00021945,442.90,11.1055,15.5201,3.8221,57303,4908,509
376180,0.00021942,408.19,10.8091,13.3306,3.6058,57342,4844,533
376190,0.00021940,384.94,10.8066,14.6103,3.9090,57299,4897,524
376200,0.00021938,444.41,10.7321,14.0389,3.8014,57415,4746,558
376210,0.00021935,411.26,10.8855,13.2814,3.8959,57247,4873,600
376220,0.00021933,422.19,10.9409,14.3227,3.9318,57457,4689,574
376230,0.00021931,424.18,10.6573,15.8321,3.9068,57715,4536,469
376240,0.00021928,400.23,10.8091,14.2596,3.8842,57211,4901,607
376250,0.00021926,417.69,10.5518,14.6988,3.8683,57038,5084,598
376260,0.00021923,364.72,10.9292,15.2152,3.9203,57485,4696,539
376270,0.00021921,402.61,11.0155,17.8346,3.9206,57266,4894,561
376280,0.00021919,442.84,10.7135,14.5912,3.9279,56943,5129,648
376290,0.00021916,464.95,10.8188,13.4206,3.7807,57261,4896,563
376300,0.00021914,451.87,10.9334,14.0740,3.8532,57861,4429,430
376310,0.00021912,457.96,10.9029,14.6137,3.7512,57154,4960,606
376320,0.00021909,435.04,10.8972,15.0236,3.7999,57070,5031,618
376330,0.00021907,480.26,10.7370,13.5628,3.8886,57782,4504,434
376340,0.00021904,431.72,10.8729,14.4385,4.0278,57353,4840,527
376350,0.00021902,441.91,10.8714,13.4076,3.9978,57341,4858,521
376360,0.00021900,442.29,10.9705,13.8628,3.8559,57403,4757,560
376370,0.00021897,455.44,10.7390,13.6113,4.0417,57332,4822,567
376380,0.00021895,460.90,10.9361,13.6548,3.9912,57344,4866,509
376390,0.00021893,434.08,10.9022,13.0304,3.9071,57958,4332,430
376400,0.00021890,413.29,10.9210,13.7818,4.0107,57417,4764,539
376410,0.00021888,387.24,10.8445,14.0126,3.8463,57588,4696,436
376420,0.00021885,438.70,10.6027,12.8745,3.6828,57187,4924,609
376430,0.00021883,371.08,10.7022,16.9834,3.9832,57379,4750,592
376440,0.00021881,408.94,10.7132,13.9597,3.6203,57299,4830,591
376450,0.00021878,433.95,10.9750,16.0078,3.7956,57251,4924,545
376460,0.00021876,453.69,10.8915,16.0018,4.1137,57305,4863,552
376470,0.00021874,449.43,10.7321,15.0599,3.7016,57452,4778,490
376480,0.00021871,462.43,10.8846,15.4069,3.9384,57528,4668,523
376490,0.00021869,455.66,10.7946,15.1215,3.9226,57578,4618,523
376500,0.00021867,430.22,10.7742,12.2947,3.4863,57025,5066,630
376510,0.00021864,440.56,10.6094,13.7093,3.9688,57300,4873,548
376520,0.00021862,430.87,10.7795,14.3972,3.8343,57466,4790,464
376530,0.00021859,446.91,10.6264,13.3315,3.7808,57270,4807,643
376540,0.00021857,458.44,10.7398,14.3619,3.9097,58038,4296,387
376550,0.00021855,457.45,10.8143,13.3505,3.7641,57385,4822,513
